Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
5200,'019,Americas,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,75612.5,E,75375.22,E,77805.24,E,83455.95,E,82560.33,E,85170.17,E,87220.44,E,97345.94,E,120223.09,E,114725.98,E,120452.48,E,105996.27,E,91866.62,E,108237.16,E,141501.49,E,141163.57,E,124176.33,E,149050.94,E,141617.93,E,152005.82,E,183364.83,E,173405.61,E,155465.29,E,155832.2,E,180547.65,E,189508.34,E,180029.89,E,182250.27,E,185289.28,E,193520.64,E,175579.93,E
5200,'019,Americas,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,1805.11,E,1805.11,E,1805.11,E,1805.11,E,1805.11,E,1805.11,E,1807.14,E,1816.18,E,1861.21,E,1951.07,E,1724.07,E,2369.79,E,1799.46,E,1228.48,E,687.5,E,521.68,E,341.23,E,204,E,248.59,E,113.27,E,99.5,E,950.73,E,527.46,E,606.51,E,492.78,E,188.17,E,134.29,E,187.32,E,227.52,E,222.03,E,217.62,E
5200,'019,Americas,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,1212.4,E,1212.4,E,1212.4,E,1214.8,E,1217.2,E,1219.6,E,1222,E,1229.53,E,1223.66,E,1271.79,E,1061.71,E,809.64,E,560.37,E,309.48,E,69.71,E,179.37,E,126.08,E,222.15,E,274.46,E,240.53,E,297.7,E,5101.34,E,4412.54,E,6286.38,E,161.31,E,203.49,E,151.16,E,199.41,E,198.83,E,209.35,E,176.23,E
5200,'019,Americas,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,2180.03,E,2160.12,E,2176.97,E,2161.23,E,2108.82,E,2342.15,E,2647.77,E,2693.67,E,2030.43,E,2061.66,E,1855.16,E,1573.93,E,1261.63,E,1017.91,E,874.73,E,820.08,E,838.17,E,998.22,E,906.26,E,912.43,E,1100.52,E,1285.96,E,2176.78,E,2138.99,E,2316.12,E,2327.03,E,2262,E,2429.47,E,2462.24,E,2523.61,E,2563.27,E
5200,'019,Americas,1345,Rodenticides,5157,Agricultural Use,tonnes,12209.23,E,12277.19,E,12208.1,E,12204.31,E,12207.03,E,12252.97,E,12198.77,E,12344.08,E,12182.13,E,12254.55,E,12241.11,E,12581.31,E,13346.74,E,12651.33,E,12022.17,E,11884.29,E,11918.33,E,11784.43,E,5980.3,E,293.22,E,344.38,E,342.35,E,259.15,E,438.39,E,367.93,E,282.11,E,357.96,E,407.31,E,287.29,E,236.21,E,282.17,E
5200,'019,Americas,1351,Disinfectants,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,51.38,E,23.55,E,34.26,E,65.17,E,61,E,34.26,E,45.47,E,33.67,E,85.16,E,888.5,E,904.63,E,660.27,E,394.07,E,401.75,E,421.41,E,390.41,E,381.44,E,381.44,E,381.44,E
5200,'019,Americas,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,13469.14,E,12663.01,E,15531.42,E,17094.2,E,17849.6,E,19816.82,E,20424.84,E,25003.24,E,34340.29,E,39741.63,E,41332.59,E,46284.56,E,49132.46,E,54399.32,E,57093.49,E,58354.68,E,59483.47,E,54141.13,E,46692.84,E,46777.57,E,45510.57,E,48903.28,E,47855.76,E,48896.78,E,37444.73,E,65200.64,E,50021.24,E,46211.26,E,44640.67,E,44888.47,E,44094.83,E
5203,'021,Northern America,1357,Pesticides (total),5157,Agricultural Use,tonnes,430651.41,E,414231.37,E,430470.38,E,421307.84,E,455236.16,E,455543.98,E,468551.78,E,472941.15,E,465991.48,E,478092.3,E,469831.12,E,450016.42,E,451223.09,E,453493.86,E,461286.9,E,424764.92,E,429503.76,E,445322.08,E,433017.7,E,412974.58,E,435975.68,E,453513.38,E,481395.58,E,489546.48,E,484191.81,E,483190.63,E,498811.5,E,506160.82,E,495468.29,E,486735.45,E,486732.44,E
5203,'021,Northern America,1309,Insecticides,5157,Agricultural Use,tonnes,89148.06,E,91997.86,E,95301.26,E,94522.32,E,102361.64,E,107571.34,E,114595.41,E,103475.8,E,84191.54,E,96658.72,E,102355.41,E,81354.18,E,92028.39,E,82279.18,E,93846.16,E,63196.09,E,76182.86,E,80672.85,E,73823.04,E,65626.88,E,67016.44,E,68080.51,E,69596.78,E,69531.48,E,69268.09,E,69518.14,E,70911.69,E,70067.14,E,68990.83,E,69209.97,E,69205.32,E
5203,'021,Northern America,1316,Mineral Oils,5157,Agricultural Use,tonnes,60999.05,E,52072.36,E,59883.22,E,61742.94,E,60781.33,E,62595.7,E,56245.41,E,70778.5,E,72574.72,E,86182.48,E,75296.27,E,78017.82,E,79886.62,E,84585.84,E,81229.26,E,75523.07,E,72121.13,E,70306.76,E,63729.68,E,57152.6,E,56547.8,E,55943,E,55338.2,E,55338.2,E,55338.2,E,55338.2,E,55338.2,E,55338.2,E,55338.2,E,55338.2,E,55338.2,E
5203,'021,Northern America,1320,Herbicides,5157,Agricultural Use,tonnes,230905.05,E,223457.42,E,227349.59,E,215366.04,E,241937.81,E,234074.6,E,246169.44,E,244202.93,E,244957.97,E,231198.07,E,228205.43,E,227206.03,E,216564.55,E,220673.88,E,220458.29,E,218907.33,E,213359.31,E,235391,E,247216.87,E,253696.09,E,274943.32,E,290998.45,E,314059.19,E,320431.79,E,314289.27,E,310141.18,E,321284.23,E,331003.58,E,319241.56,E,315273.98,E,315272.62,E
5203,'021,Northern America,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,24669.22,E,23760.72,E,23306.22,E,24665.72,E,25571.22,E,25910.82,E,26703.61,E,27496.02,E,27835.59,E,23638.86,E,23732.27,E,22531.08,E,20900.9,E,22727.68,E,23137.68,E,26335.22,E,24607.08,E,26499.96,E,27712.43,E,27277.52,E,27536.52,E,29081.62,E,31606.42,E,33088.12,E,33384.74,E,32576.15,E,33163.48,E,33757,E,37603.8,E,31937.4,E,31940.4,E
5203,'021,Northern America,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,200,E,172.5,E,145,E,117.5,E,90,E,83.57,E,77.14,E,70.71,E,64.29,E,57.86,E,51.43,E,45,E,38.57,E,32.14,E,25.71,E,19.29,E,12.86,E,6.43,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E
5203,'021,Northern America,1345,Rodenticides,5157,Agricultural Use,tonnes,11340,E,11340,E,11340,E,11340,E,11340,E,11340,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,11339.8,E,5669.9,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,37,E,35,E,27,E,31,E,31,E
5203,'021,Northern America,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,13390.04,E,11430.52,E,13145.1,E,13553.33,E,13154.17,E,13967.96,E,13420.98,E,15577.4,E,25027.58,E,29016.52,E,28850.52,E,29522.52,E,30464.27,E,31855.35,E,31250.01,E,29444.13,E,31880.73,E,21105.29,E,14865.78,E,9221.5,E,9931.6,E,9409.8,E,10795,E,11156.9,E,11911.5,E,15616.96,E,18076.9,E,15959.9,E,14266.9,E,14944.9,E,14944.9,E
5204,'013,Central America,1357,Pesticides (total),5157,Agricultural Use,tonnes,51831.6,E,52120.27,E,54863.14,E,55973.37,E,54416.32,E,56771.55,E,57751.52,E,60118.84,E,59621.18,E,66181.83,E,64000.9,E,55916.66,E,47457.52,E,52398.24,E,55426.67,E,82605.51,E,82408.48,E,106513.3,E,103893.97,E,95812.13,E,105672.21,E,99738.08,E,97729.03,E,103887.3,E,89979.83,E,91415.88,E,90809.67,E,96310.28,E,97542.17,E,94399.7,E,90163.48,E
5204,'013,Central America,1309,Insecticides,5157,Agricultural Use,tonnes,12372.96,E,12990.41,E,12881.59,E,12618.31,E,12571.31,E,11982.03,E,12916.56,E,14780.64,E,14813.4,E,14945.72,E,14547.24,E,11145.44,E,10148.62,E,10625.54,E,10712.63,E,12599.56,E,13278.65,E,16279.72,E,16389.32,E,14452.54,E,15928.61,E,14210.65,E,15877.92,E,18767.57,E,14995.56,E,14424.91,E,12417.82,E,14839.76,E,16299.72,E,16001,E,13692.15,E
5204,'013,Central America,1316,Mineral Oils,5157,Agricultural Use,tonnes,2207,E,1186.25,E,1919.03,E,5.06,E,2896.59,E,5788.13,E,4030.16,E,1023.47,E,3.79,E,5794.11,E,2.43,E,1.74,E,73.78,E,145.82,E,218.57,E,291.32,E,363.6,E,184.82,E,455.42,E,179.14,E,243.37,E,313.28,E,256.58,E,595.9,E,411.84,E,608.37,E,669.82,E,685.2,E,917.47,E,598.64,E,606.89,E
5204,'013,Central America,1320,Herbicides,5157,Agricultural Use,tonnes,16441.88,E,16682.88,E,16695.05,E,17116.36,E,17124.03,E,17618.66,E,18780.92,E,16997.58,E,17901.66,E,20739.35,E,23759.29,E,19946.7,E,17659.32,E,21216.28,E,23034.68,E,31959.11,E,32614.6,E,44153.03,E,38650.75,E,34272.32,E,38658.44,E,36174.23,E,40250.66,E,39702.01,E,34479.72,E,31680.84,E,32089.71,E,34563.02,E,34192.41,E,32815.69,E,32183.78,E
5204,'013,Central America,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,20234.42,E,20617.22,E,22785.98,E,25619.63,E,21214.29,E,20768.55,E,21377.28,E,25235.78,E,26286.68,E,23900.62,E,24046.39,E,21663.03,E,14584.43,E,16213.14,E,18069.24,E,34618.74,E,33800.42,E,43931.68,E,46399.8,E,45296.72,E,49535.56,E,45840.15,E,37770.23,E,39729.68,E,36358.21,E,41192.99,E,42053.19,E,42062.74,E,42078.81,E,41036.26,E,39630.35,E
5204,'013,Central America,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,0.02,E,0.02,E,0.02,E,0.02,E,0.02,E,0.02,E,2.05,E,4.09,E,6.12,E,108.18,E,214.18,E,1020.1,E,849.4,E,679.78,E,510.16,E,343.06,E,170.93,E,16.12,E,28.12,E,31,E,42.12,E,97.49,E,36.2,E,45.77,E,49.54,E,54.56,E,53.47,E,57.09,E,54.72,E,57.07,E,53.04,E
5204,'013,Central America,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,1.4,E,1.4,E,1.4,E,1.4,E,1.4,E,1.4,E,1.4,E,4.53,E,7.66,E,44.79,E,81.91,E,17.04,E,20.26,E,23.47,E,13.02,E,27.59,E,33.56,E,63.84,E,76.37,E,57.56,E,69.12,E,7.93,E,74.62,E,114.11,E,113.85,E,132.3,E,128,E,132.82,E,118.38,E,131.47,E,131.97,E
5204,'013,Central America,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,47.87,E,48.74,E,58.72,E,87.14,E,76.89,E,66.64,E,70.76,E,71.02,E,68.43,E,83.97,E,99.57,E,70.75,E,80.94,E,94.34,E,115.46,E,142.17,E,181.45,E,138.89,E,172.47,E,157.16,E,225.41,E,271.84,E,1100.09,E,1076.89,E,1067.27,E,969.93,E,899.92,E,967.28,E,1055.91,E,979.81,E,976.64,E
5204,'013,Central America,1345,Rodenticides,5157,Agricultural Use,tonnes,526.05,E,593.35,E,520.7,E,524.13,E,529.82,E,543.5,E,569.13,E,730.81,E,528.87,E,559.88,E,473.01,E,904.32,E,1710.42,E,1046.71,E,411.94,E,233.16,E,97.49,E,78.24,E,55.85,E,73.75,E,91.23,E,9.09,E,6.84,E,7.09,E,3.98,E,18.55,E,9.94,E,19.76,E,16.21,E,6.53,E,31.85,E
5204,'013,Central America,1351,Disinfectants,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0.4,E,813.3,E,864.33,E,660.27,E,368.67,E,323.55,E,368.71,E,364.06,E,381.44,E,381.44,E,381.44,E
5204,'013,Central America,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,0,E,0,E,0.65,E,1.31,E,1.96,E,2.61,E,3.26,E,1270.92,E,4.57,E,5.22,E,776.88,E,1147.53,E,2330.34,E,2353.15,E,2340.97,E,2390.78,E,1867.77,E,1666.96,E,1665.87,E,1291.94,E,877.95,E,2000.12,E,1491.55,E,3188.03,E,2131.2,E,2009.87,E,2119.1,E,2618.55,E,2427.09,E,2391.78,E,2475.35,E
5206,'029,Caribbean,1357,Pesticides (total),5157,Agricultural Use,tonnes,7448.98,E,7516.8,E,7502.82,E,7488.7,E,7499.76,E,6118.86,E,6120.58,E,5559.84,E,6504.77,E,7922.19,E,7545.02,E,9908.25,E,6530.34,E,3372.06,E,6025.21,E,5873.31,E,6269.88,E,7952.91,E,7447.51,E,7819.66,E,7977.73,E,8255.47,E,8830.83,E,9129.85,E,9438.65,E,7851.58,E,9056.26,E,10149.4,E,10604.59,E,10358.77,E,10694.66,E
5206,'029,Caribbean,1309,Insecticides,5157,Agricultural Use,tonnes,3113.06,E,3192.43,E,3175.14,E,3144.46,E,3090.76,E,1304.05,E,1540.57,E,1415.46,E,1697.22,E,1914.5,E,1758.38,E,1950.36,E,1562.36,E,1185.16,E,1268.22,E,1287.98,E,1207.43,E,1350.31,E,1297.98,E,1274.81,E,1246.99,E,1423.06,E,1569.31,E,2047.09,E,2348.28,E,2513.58,E,3321.8,E,2615.01,E,2900.33,E,2814.8,E,2923.45,E
5206,'029,Caribbean,1316,Mineral Oils,5157,Agricultural Use,tonnes,63,E,63,E,63,E,63,E,63,E,78,E,44,E,55,E,99,E,185,E,295,E,125,E,66.7,E,8.4,E,333.08,E,415.79,E,435.61,E,705.72,E,359.95,E,610.11,E,426.29,E,426.29,E,426.29,E,426.29,E,426.29,E,426.29,E,426.29,E,426.29,E,426.29,E,426.29,E,426.29,E
5206,'029,Caribbean,1320,Herbicides,5157,Agricultural Use,tonnes,2839.93,E,2888.56,E,2875.23,E,2891,E,2933.77,E,2710.95,E,2681.66,E,2355,E,2973.37,E,3489.91,E,3490.77,E,3732.62,E,2557,E,1402.01,E,2973.03,E,2713.34,E,3230.98,E,4022.27,E,4074.99,E,4131.57,E,4446.56,E,4519.42,E,4771.91,E,4663.11,E,4679.33,E,2988.07,E,2910.46,E,3905.52,E,3935.1,E,3856.42,E,3974.17,E
5206,'029,Caribbean,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,1268.89,E,1207.6,E,1218.85,E,1223.1,E,1241.34,E,1767.33,E,1697.3,E,1596.91,E,1577.87,E,2117.5,E,1683.52,E,3820.69,E,2154.74,E,673.22,E,1306.59,E,1212.06,E,1245.45,E,1699.31,E,1583.99,E,1662.83,E,1689.86,E,1718.2,E,1895.46,E,1841.71,E,1845.16,E,1786.46,E,2174.13,E,3006.49,E,3153.83,E,3079.65,E,3179.46,E
5206,'029,Caribbean,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,1,E,2,E,4.8,E,7,E,53,E,28,E,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3.98,E,4.74,E,4.13,E,3.52,E,3.52,E,3.52,E,3.52,E,3.52,E,3,E
5206,'029,Caribbean,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,2,E,4,E,6,E,7,E,51,E,28,E,5,E,5.22,E,85.04,E,5.43,E,6.92,E,6.89,E,5.84,E,9.16,E,9.16,E,10.07,E,10.54,E,9.85,E,9.16,E,9.16,E,9.16,E,9.16,E,9.16,E,9.16,E
5206,'029,Caribbean,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,49.57,E,49.84,E,51.76,E,54.85,E,60.93,E,117.69,E,83.45,E,75.73,E,67.16,E,67.7,E,95.29,E,55.91,E,42.83,E,29.14,E,68.59,E,44.38,E,45.49,E,63.53,E,39.54,E,43.69,E,48.88,E,46.52,E,41.43,E,30.56,E,23.64,E,34.59,E,51.63,E,43.44,E,29.51,E,28.2,E,30.03,E
5206,'029,Caribbean,1345,Rodenticides,5157,Agricultural Use,tonnes,111.85,E,112.51,E,116.05,E,108.83,E,105.81,E,137.13,E,68.76,E,52.8,E,78.22,E,130.65,E,202.96,E,114.59,E,85.65,E,62.44,E,64.17,E,108.76,E,93.54,E,98.28,E,79.26,E,87.05,E,106.31,E,108.02,E,109.82,E,102.96,E,98.41,E,85.21,E,154.86,E,133.57,E,138.46,E,132.34,E,140.7,E
5206,'029,Caribbean,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,2.68,E,2.84,E,2.79,E,3.47,E,4.15,E,3.71,E,4.84,E,5.94,E,5.93,E,6.13,E,5.1,E,5.08,E,5.07,E,3.68,E,3.3,E,2.98,E,2.96,E,3.58,E,1.92,E,0.77,E,0.69,E,1.79,E,2.56,E,2.85,E,3.56,E,4.69,E,4.4,E,6.4,E,8.4,E,8.4,E,8.4,E
5207,'005,South America,1357,Pesticides (total),5157,Agricultural Use,tonnes,123093.76,E,130146.7,E,137994.78,E,148475.27,E,167492.58,E,189798.14,E,216977.77,E,254752.19,E,304669.09,E,315152.81,E,350246.51,E,379255.54,E,377802.13,E,462374.53,E,524910.99,E,556824.26,E,546622.38,E,644834.71,E,640422.18,E,599995.93,E,728312.25,E,711728.78,E,706560.55,E,723333.57,E,747880.95,E,750639.48,E,721259.08,E,729721.84,E,708127.89,E,767901.15,E,770393.77,E
5207,'005,South America,1309,Insecticides,5157,Agricultural Use,tonnes,31512.37,E,32313.59,E,32625.81,E,34755.66,E,39412.66,E,45006.66,E,50423.19,E,56138.83,E,56931.85,E,55376.48,E,55817.71,E,56484.48,E,54128.17,E,63157,E,85049.71,E,111326.66,E,79884.56,E,97134.16,E,94655.05,E,88184.11,E,106876.81,E,100790.34,E,87077.2,E,103633.55,E,110294.78,E,102059.24,E,86606.77,E,87314.19,E,86158.03,E,90485.96,E,85440,E
5207,'005,South America,1316,Mineral Oils,5157,Agricultural Use,tonnes,3334.29,E,3300,E,3182.94,E,3094.01,E,3450.74,E,3609.83,E,3607.8,E,3463,E,17539,E,11251.39,E,12366.79,E,5967.26,E,4331.4,E,4015.54,E,3992.68,E,4094.29,E,4033.11,E,4088.01,E,4038.19,E,4008.38,E,4218.78,E,4216.65,E,4791.52,E,5255.96,E,3834.14,E,4944.28,E,5510.83,E,6617.91,E,6826.2,E,6768.25,E,4780.54,E
5207,'005,South America,1320,Herbicides,5157,Agricultural Use,tonnes,53600.69,E,58377.32,E,64140.05,E,69990.43,E,80273.1,E,93285.78,E,112845.58,E,138253.19,E,151242.2,E,167606.74,E,195061.71,E,239549.74,E,245987.5,E,304476.82,E,312250.1,E,334764.64,E,371148.07,E,433899.23,E,444324.28,E,392637.25,E,476581.82,E,465262.05,E,488898.82,E,490644.77,E,499401.15,E,480342.95,E,495070.94,E,502891.07,E,483029.53,E,523824.13,E,550845.43,E
5207,'005,South America,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,29439.97,E,29789.68,E,30494.19,E,31947.5,E,34533.48,E,36723.47,E,37442.25,E,43017.23,E,64522.94,E,65069,E,70990.3,E,57981.48,E,54226.55,E,68623.12,E,98987.97,E,78997.56,E,64523.39,E,76919.99,E,65921.71,E,77768.75,E,104602.89,E,96765.64,E,84193.19,E,81172.68,E,108959.55,E,113952.73,E,102639.09,E,103424.05,E,102452.84,E,117467.33,E,100829.72,E
5207,'005,South America,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,1805.09,E,1805.09,E,1805.09,E,1805.09,E,1805.09,E,1805.09,E,1805.09,E,1811.09,E,1853.09,E,1838.09,E,1502.89,E,1296.69,E,922.06,E,545.7,E,174.34,E,175.62,E,167.29,E,184.88,E,217.47,E,79.27,E,54.38,E,850.24,E,487.28,E,556,E,439.11,E,130.08,E,77.3,E,126.7,E,169.27,E,161.44,E,161.58,E
5207,'005,South America,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,1211,E,1211,E,1211,E,1213.4,E,1215.8,E,1218.2,E,1220.6,E,1223,E,1212,E,1221,E,972.8,E,741.6,E,512.12,E,281.01,E,51.48,E,66.73,E,87.09,E,151.39,E,191.2,E,177.13,E,219.42,E,5084.25,E,4327.85,E,6161.73,E,37.61,E,62.03,E,14,E,57.42,E,71.29,E,68.72,E,35.1,E
5207,'005,South America,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,1882.59,E,1889.04,E,1921.49,E,1901.74,E,1880.99,E,2074.24,E,2416.42,E,2476.2,E,1830.55,E,1852.14,E,1608.88,E,1402.27,E,1099.28,E,862.28,E,664.97,E,614.24,E,598.38,E,789.37,E,694.25,E,711.58,E,826.23,E,967.6,E,1035.26,E,1031.54,E,1225.21,E,1322.5,E,1310.45,E,1418.75,E,1376.82,E,1515.6,E,1556.6,E
5207,'005,South America,1345,Rodenticides,5157,Agricultural Use,tonnes,231.33,E,231.33,E,231.35,E,231.34,E,231.4,E,232.34,E,221.08,E,220.67,E,235.25,E,224.22,E,225.34,E,222.6,E,210.88,E,202.38,E,206.26,E,202.56,E,387.49,E,268.11,E,175.29,E,132.42,E,146.84,E,225.24,E,142.49,E,328.34,E,265.54,E,178.35,E,156.16,E,218.98,E,105.63,E,66.34,E,78.62,E
5207,'005,South America,1351,Disinfectants,5157,Agricultural Use,tonnes,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,0,E,51.38,E,23.55,E,34.26,E,65.17,E,61,E,34.26,E,45.47,E,33.67,E,84.76,E,75.2,E,40.3,E,0,E,25.4,E,78.2,E,52.7,E,26.35,E,0,E,0,E,0,E
5207,'005,South America,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,76.43,E,1229.65,E,2382.87,E,3536.09,E,4689.31,E,5842.54,E,6995.76,E,8148.98,E,9302.2,E,10713.76,E,11700.09,E,15609.43,E,16332.78,E,20187.13,E,23499.22,E,26516.79,E,25732.01,E,31365.31,E,30159.27,E,36263.36,E,34700.33,E,37491.57,E,35566.64,E,34549,E,23398.47,E,47569.12,E,29820.84,E,27626.41,E,27938.28,E,27543.39,E,26666.18,E
5300,'142,Asia,1357,Pesticides (total),5157,Agricultural Use,tonnes,491598.09,E,492676.94,E,526299.92,E,530371.77,E,550680.61,E,576177.2,E,589996.14,E,605740.04,E,586818.47,E,611629.13,E,604147.71,E,594317.67,E,607756.58,E,622403.51,E,659280.4,E,639165.17,E,646096.74,E,704412,E,692913.94,E,716281.45,E,739666.03,E,764179.52,E,758897.03,E,701189.38,E,719431.44,E,736049.73,E,751019.36,E,744007.66,E,709030.23,E,680960.08,E,658529.28,E
5300,'142,Asia,1309,Insecticides,5157,Agricultural Use,tonnes,194638.1,E,186279.93,E,191674.44,E,185196.71,E,187518.33,E,198075.99,E,200204.14,E,199978.47,E,191908.08,E,198219.53,E,193574.09,E,191216.07,E,190884.57,E,191977.57,E,201764.17,E,195448.29,E,187740.25,E,206407.7,E,186469.56,E,208950.3,E,219147.89,E,207763.66,E,201558.53,E,195782.38,E,206867.4,E,205933.34,E,207633.32,E,208047.71,E,196387.17,E,189651.62,E,186317.51,E
5300,'142,Asia,1316,Mineral Oils,5157,Agricultural Use,tonnes,49842.25,E,54330.25,E,48386.25,E,44547.25,E,55163.75,E,58307.25,E,53637.25,E,59611.05,E,71169.59,E,84004.23,E,75869.61,E,67692.25,E,66478.13,E,67640.5,E,64807.02,E,63754.86,E,64886.89,E,64721.36,E,57400.3,E,55982.05,E,53352.64,E,50949.98,E,50407.52,E,51682.07,E,50788.6,E,50718.81,E,50557.04,E,51296.17,E,51359.71,E,49877.24,E,1458.34,E
5300,'142,Asia,1320,Herbicides,5157,Agricultural Use,tonnes,146282.67,E,147576.18,E,163111.76,E,166494.78,E,176165.43,E,184084.22,E,195384.18,E,199022.35,E,191808.53,E,202023.89,E,197128.36,E,204036.67,E,214193.33,E,225422.76,E,251679.46,E,238690.18,E,239044.85,E,268420.5,E,274389.19,E,279967.56,E,283581.83,E,307498.31,E,306299.68,E,257045.58,E,260693.19,E,280992.69,E,291976.63,E,279916.43,E,266805.45,E,255787.29,E,235339.31,E
5300,'142,Asia,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,125397.97,E,126609.22,E,142980.71,E,151595.1,E,154525.3,E,160077.88,E,163937.75,E,166968.85,E,163523.93,E,167114.97,E,166479.35,E,168138.76,E,173417.35,E,176304.64,E,175261.2,E,177710.5,E,189043.34,E,194106.34,E,197062.43,E,192620.71,E,198451.26,E,207234.58,E,208794.42,E,207976.64,E,212202.47,E,209700.63,E,213103.53,E,217347.55,E,209535.59,E,200883.21,E,198825.13,E
5300,'142,Asia,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,912.63,E,924.63,E,980.71,E,1029.71,E,1189.71,E,1278.71,E,1327.71,E,2407.98,E,3703.78,E,3945.13,E,3316,E,3662.75,E,3088.3,E,2436.9,E,2371.51,E,2578.08,E,2660.5,E,2268.05,E,1619.84,E,1733.8,E,2004.97,E,3155.46,E,1790.16,E,1767.96,E,1623.74,E,1036.74,E,1082.4,E,989.92,E,913.35,E,792.03,E,178.12,E
5300,'142,Asia,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,802.3,E,811.3,E,848.3,E,884.3,E,988.3,E,1063.3,E,1096.3,E,17661.75,E,19399.86,E,20678.31,E,25436.09,E,2694.02,E,1888.94,E,1083.35,E,1029.97,E,1218.96,E,1296.84,E,1780.3,E,1661.37,E,1687.1,E,1859.78,E,5108.89,E,4856.69,E,6053.99,E,1885.44,E,1820.89,E,2030.95,E,2823.37,E,3109.22,E,3280.65,E,1831.99,E
5300,'142,Asia,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,5557.28,E,6051.18,E,9888.73,E,9904.05,E,10329.42,E,9690.95,E,7127.27,E,6044.79,E,6176.34,E,6814.4,E,6627.1,E,6852.93,E,6727.44,E,6823.04,E,7605.33,E,5545.52,E,6565.57,E,6312.15,E,6292.51,E,6388.56,E,6022.49,E,7039.8,E,6115.21,E,5691.22,E,5923.87,E,5603.5,E,5427.89,E,5657.34,E,5361.46,E,4916.59,E,4965.67,E
5300,'142,Asia,1345,Rodenticides,5157,Agricultural Use,tonnes,7531.65,E,7931.01,E,8419.12,E,8758.94,E,9870.9,E,10646.75,E,11138.04,E,11798.48,E,11801.47,E,12244.29,E,11606.92,E,11582.55,E,12077.49,E,11076.91,E,10851.78,E,10204.92,E,12609.8,E,13089.37,E,8237.92,E,2834.08,E,3166.29,E,3535.46,E,2773.56,E,2659.19,E,3464.43,E,4112.64,E,4713.68,E,5576.4,E,6858.44,E,7726.62,E,3771.64,E
5300,'142,Asia,1351,Disinfectants,5157,Agricultural Use,tonnes,12,E,12,E,12,E,14,E,18,E,1521,E,24,E,1160,E,806,E,1056,E,34,E,37,E,76,E,57,E,66,E,93,E,141,E,746,E,719,E,733,E,607,E,1352,E,1347,E,1227,E,1094,E,909,E,751,E,564,E,407,E,380,E,,
